timestamp,process,pid,cpu_pct,rss_mb
1787142492,conversation,1318,0.4,58.5
1787142492,conversation,13782,0.0,137.2
1787142492,freeswitch,27385,0.2,19.6
1787142492,gateway,36083,6.3,18.0
1787142492,kamailio,96972,0.0,13.3
1787142492,kamailio,96974,0.0,3.5
1787142492,kamailio,96975,0.0,1.6
1787142492,kamailio,96976,0.0,0.7
1787142492,kamailio,96977,0.0,0.3
1787142492,kamailio,96978,0.0,0.3
1787142492,kamailio,96979,0.0,0.8
1787142492,kamailio,96980,0.0,0.4
1787142494,conversation,1318,0.0,58.5
1787142494,conversation,13782,186.3,1036.6
1787142494,freeswitch,27385,1.4,21.1
1787142494,gateway,36083,3.8,25.8
1787142494,kamailio,96972,0.0,13.8
1787142494,kamailio,96974,0.0,3.5
1787142494,kamailio,96975,0.0,1.6
1787142494,kamailio,96976,0.0,0.7
1787142494,kamailio,96977,0.0,0.3
1787142494,kamailio,96978,0.0,0.3
1787142494,kamailio,96979,0.0,0.8
1787142494,kamailio,96980,0.0,0.4
1787142496,conversation,1318,169.7,1097.5
1787142496,conversation,13782,1.9,1054.5
1787142496,freeswitch,27385,3.6,21.8
1787142496,gateway,36083,5.7,31.8
1787142496,kamailio,96972,0.0,13.8
1787142496,kamailio,96974,0.0,3.5
1787142496,kamailio,96975,0.0,1.6
1787142496,kamailio,96976,0.0,0.7
1787142496,kamailio,96977,0.0,0.3
1787142496,kamailio,96978,0.0,0.3
1787142496,kamailio,96979,0.0,0.8
1787142496,kamailio,96980,0.0,0.4
1787142498,conversation,1318,0.0,1097.5
1787142498,conversation,13782,0.0,1054.5
1787142498,freeswitch,27385,4.1,21.9
1787142498,gateway,36083,11.3,31.8
1787142498,kamailio,96972,0.0,13.8
1787142498,kamailio,96974,0.0,3.5
1787142498,kamailio,96975,0.0,1.6
1787142498,kamailio,96976,0.0,0.7
1787142498,kamailio,96977,0.0,0.3
1787142498,kamailio,96978,0.0,0.3
1787142498,kamailio,96979,0.0,0.8
1787142498,kamailio,96980,0.0,0.4
1787142500,conversation,1318,0.0,1097.6
1787142500,conversation,13782,0.3,1054.8
1787142500,freeswitch,27385,4.9,21.9
1787142500,gateway,36083,5.2,31.9
1787142500,kamailio,96972,0.0,13.8
1787142500,kamailio,96974,0.0,3.5
1787142500,kamailio,96975,0.0,1.6
1787142500,kamailio,96976,0.0,0.7
1787142500,kamailio,96977,0.0,0.3
1787142500,kamailio,96978,0.0,0.3
1787142500,kamailio,96979,0.0,0.8
1787142500,kamailio,96980,0.0,0.4
1787142502,conversation,1318,0.3,1097.8
1787142502,conversation,13782,0.5,1054.9
1787142502,freeswitch,27385,5.0,21.9
1787142502,gateway,36083,6.4,31.9
1787142502,kamailio,96972,0.0,13.8
1787142502,kamailio,96974,0.0,3.5
1787142502,kamailio,96975,0.0,1.6
1787142502,kamailio,96976,0.0,0.7
1787142502,kamailio,96977,0.0,0.3
1787142502,kamailio,96978,0.0,0.3
1787142502,kamailio,96979,0.0,0.8
1787142502,kamailio,96980,0.0,0.4
1787142504,conversation,1318,0.4,1098.0
1787142504,conversation,13782,0.5,1055.0
1787142504,freeswitch,27385,4.2,21.9
1787142504,gateway,36083,6.5,31.9
1787142504,kamailio,96972,0.0,13.8
1787142504,kamailio,96974,0.0,3.5
1787142504,kamailio,96975,0.0,1.6
1787142504,kamailio,96976,0.0,0.7
1787142504,kamailio,96977,0.0,0.3
1787142504,kamailio,96978,0.0,0.3
1787142504,kamailio,96979,0.0,0.8
1787142504,kamailio,96980,0.0,0.4
1787142506,conversation,1318,1.3,1098.1
1787142506,conversation,13782,2.4,1055.0
1787142506,freeswitch,27385,5.2,21.9
1787142506,gateway,36083,11.3,31.9
1787142506,kamailio,96972,0.0,13.8
1787142506,kamailio,96974,0.0,3.5
1787142506,kamailio,96975,0.0,1.6
1787142506,kamailio,96976,0.0,0.7
1787142506,kamailio,96977,0.0,0.3
1787142506,kamailio,96978,0.0,0.3
1787142506,kamailio,96979,0.0,0.8
1787142506,kamailio,96980,0.0,0.4
1787142508,conversation,1318,1.3,1098.1
1787142508,conversation,13782,2.4,1055.0
1787142508,freeswitch,27385,4.0,21.9
1787142508,gateway,36083,10.9,31.9
1787142508,kamailio,96972,0.0,13.8
1787142508,kamailio,96974,0.0,3.5
1787142508,kamailio,96975,0.0,1.6
1787142508,kamailio,96976,0.0,0.7
1787142508,kamailio,96977,0.0,0.3
1787142508,kamailio,96978,0.0,0.3
1787142508,kamailio,96979,0.0,0.8
1787142508,kamailio,96980,0.0,0.4
1787142510,conversation,1318,0.8,1098.1
1787142510,conversation,13782,282.1,1130.7
1787142510,freeswitch,27385,2.8,21.9
1787142510,gateway,36083,8.1,31.9
1787142510,kamailio,96972,0.0,13.8
1787142510,kamailio,96974,0.0,3.5
1787142510,kamailio,96975,0.0,1.6
1787142510,kamailio,96976,0.0,0.7
1787142510,kamailio,96977,0.0,0.3
1787142510,kamailio,96978,0.0,0.3
1787142510,kamailio,96979,0.0,0.8
1787142510,kamailio,96980,0.0,0.4
1787142512,conversation,1318,245.3,1243.5
1787142512,conversation,13782,391.2,1447.8
1787142512,freeswitch,27385,2.6,20.0
1787142512,gateway,36083,7.0,31.5
1787142512,kamailio,96972,0.0,13.5
1787142512,kamailio,96974,0.0,3.5
1787142512,kamailio,96975,0.0,1.4
1787142512,kamailio,96976,0.0,0.7
1787142512,kamailio,96977,0.0,0.3
1787142512,kamailio,96978,0.0,0.3
1787142512,kamailio,96979,0.0,0.8
1787142512,kamailio,96980,0.0,0.4
1787142515,conversation,1318,23.9,1304.5
1787142515,conversation,13782,0.3,1357.3
1787142515,freeswitch,27385,3.6,17.7
1787142515,gateway,36083,4.2,28.4
1787142515,kamailio,96972,0.0,12.1
1787142515,kamailio,96974,0.0,2.6
1787142515,kamailio,96975,0.0,1.0
1787142515,kamailio,96976,0.0,0.7
1787142515,kamailio,96977,0.0,0.3
1787142515,kamailio,96978,0.0,0.3
1787142515,kamailio,96979,0.0,0.8
1787142515,kamailio,96980,0.0,0.4
1787142517,conversation,1318,0.0,1297.2
1787142517,conversation,13782,233.8,1530.9
1787142517,freeswitch,27385,3.7,17.3
1787142517,gateway,36083,6.3,26.6
1787142517,kamailio,96972,0.0,11.9
1787142517,kamailio,96974,0.0,2.5
1787142517,kamailio,96975,0.0,1.0
1787142517,kamailio,96976,0.0,0.7
1787142517,kamailio,96977,0.0,0.3
1787142517,kamailio,96978,0.0,0.3
1787142517,kamailio,96979,0.0,0.8
1787142517,kamailio,96980,0.0,0.4
1787142519,conversation,1318,0.0,570.9
1787142519,conversation,13782,213.7,1260.7
1787142519,freeswitch,27385,4.1,18.6
1787142519,gateway,36083,7.3,26.0
1787142519,kamailio,96972,0.0,12.7
1787142519,kamailio,96974,0.0,3.3
1787142519,kamailio,96975,0.0,1.0
1787142519,kamailio,96976,0.0,0.7
1787142519,kamailio,96977,0.0,0.3
1787142519,kamailio,96978,0.0,0.3
