timestamp,process,pid,cpu_pct,rss_mb
1787080961,kamailio,96975,0.0,3.2
1787080961,kamailio,96976,0.0,0.7
1787080961,kamailio,96977,0.0,0.3
1787080961,kamailio,96978,0.0,0.3
1787080961,kamailio,96979,0.0,0.8
1787080961,kamailio,96980,0.0,0.4
1787080961,gateway,97174,46.6,92.2
1787080963,conversation,1318,183.7,1055.8
1787080963,conversation,13782,194.2,1043.3
1787080963,freeswitch,23175,22.1,88.1
1787080963,kamailio,96972,0.1,15.6
1787080963,kamailio,96974,0.0,3.6
1787080963,kamailio,96975,0.0,3.4
1787080963,kamailio,96976,0.0,0.7
1787080963,kamailio,96977,0.0,0.3
1787080963,kamailio,96978,0.0,0.3
1787080963,kamailio,96979,0.0,0.8
1787080963,kamailio,96980,0.0,0.4
1787080963,gateway,97174,48.1,105.7
1787080965,conversation,1318,187.2,1057.7
1787080965,conversation,13782,187.1,1044.1
1787080965,freeswitch,23175,24.2,91.4
1787080965,kamailio,96972,0.2,15.6
1787080965,kamailio,96974,0.0,3.6
1787080965,kamailio,96975,0.0,3.5
1787080965,kamailio,96976,0.0,0.7
1787080965,kamailio,96977,0.0,0.3
1787080965,kamailio,96978,0.0,0.3
1787080965,kamailio,96979,0.0,0.8
1787080965,kamailio,96980,0.0,0.4
1787080965,gateway,97174,54.0,116.8
1787080967,conversation,1318,207.0,1057.8
1787080967,conversation,13782,217.9,1044.4
1787080967,freeswitch,23175,28.1,94.7
1787080967,kamailio,96972,0.4,15.7
1787080967,kamailio,96974,0.0,3.6
1787080967,kamailio,96975,0.0,3.5
1787080967,kamailio,96976,0.0,0.7
1787080967,kamailio,96977,0.0,0.3
1787080967,kamailio,96978,0.0,0.3
1787080967,kamailio,96979,0.0,0.8
1787080967,kamailio,96980,0.0,0.4
1787080967,gateway,97174,63.4,127.3
1787080969,conversation,1318,224.8,1057.9
1787080969,conversation,13782,196.1,1045.3
1787080969,freeswitch,23175,31.1,97.7
1787080969,kamailio,96972,0.1,15.8
1787080969,kamailio,96974,0.0,3.6
1787080969,kamailio,96975,0.0,3.6
1787080969,kamailio,96976,0.0,0.7
1787080969,kamailio,96977,0.0,0.3
1787080969,kamailio,96978,0.0,0.3
1787080969,kamailio,96979,0.0,0.8
1787080969,kamailio,96980,0.0,0.4
1787080969,gateway,97174,70.3,138.7
1787080971,conversation,1318,195.3,1062.2
1787080971,conversation,13782,212.0,1045.5
1787080971,freeswitch,23175,33.7,101.1
1787080971,kamailio,96972,0.1,15.8
1787080971,kamailio,96974,0.0,3.6
1787080971,kamailio,96975,0.0,3.7
1787080971,kamailio,96976,0.0,0.7
1787080971,kamailio,96977,0.0,0.3
1787080971,kamailio,96978,0.0,0.3
1787080971,kamailio,96979,0.0,0.8
1787080971,kamailio,96980,0.0,0.4
1787080971,gateway,97174,77.3,153.2
1787080973,conversation,1318,210.5,1062.5
1787080973,conversation,13782,190.0,1045.8
1787080973,freeswitch,23175,36.4,104.3
1787080973,kamailio,96972,0.1,15.9
1787080973,kamailio,96974,0.0,3.6
1787080973,kamailio,96975,0.0,3.8
1787080973,kamailio,96976,0.0,0.7
1787080973,kamailio,96977,0.0,0.3
1787080973,kamailio,96978,0.0,0.3
1787080973,kamailio,96979,0.0,0.8
1787080973,kamailio,96980,0.0,0.4
1787080973,gateway,97174,85.4,164.1
1787080975,conversation,1318,185.4,1062.8
1787080975,conversation,13782,191.5,1047.9
1787080975,freeswitch,23175,36.5,106.5
1787080975,kamailio,96972,0.0,16.0
1787080975,kamailio,96974,0.0,3.6
1787080975,kamailio,96975,0.0,3.8
1787080975,kamailio,96976,0.0,0.7
1787080975,kamailio,96977,0.0,0.3
1787080975,kamailio,96978,0.0,0.3
1787080975,kamailio,96979,0.0,0.8
1787080975,kamailio,96980,0.0,0.4
1787080975,gateway,97174,89.3,172.1
1787080977,conversation,1318,205.1,1062.8
1787080977,conversation,13782,207.3,1048.1
1787080977,freeswitch,23175,38.2,107.0
1787080977,kamailio,96972,0.0,16.0
1787080977,kamailio,96974,0.0,3.6
1787080977,kamailio,96975,0.0,3.9
1787080977,kamailio,96976,0.0,0.7
1787080977,kamailio,96977,0.0,0.3
1787080977,kamailio,96978,0.0,0.3
1787080977,kamailio,96979,0.0,0.8
1787080977,kamailio,96980,0.0,0.4
1787080977,gateway,97174,92.6,172.6
1787080979,conversation,1318,210.8,1070.6
1787080979,conversation,13782,0.0,1048.1
1787080979,freeswitch,23175,34.0,107.4
1787080979,kamailio,96972,0.0,16.0
1787080979,kamailio,96974,0.0,3.6
1787080979,kamailio,96975,0.0,4.0
1787080979,kamailio,96976,0.0,0.7
1787080979,kamailio,96977,0.0,0.3
1787080979,kamailio,96978,0.0,0.3
1787080979,kamailio,96979,0.0,0.8
1787080979,kamailio,96980,0.0,0.4
1787080979,gateway,97174,79.1,172.7
1787080981,conversation,1318,0.0,1070.7
1787080981,conversation,13782,226.7,1048.4
1787080981,freeswitch,23175,34.2,110.4
1787080981,kamailio,96972,0.3,16.1
1787080981,kamailio,96974,0.0,3.6
1787080981,kamailio,96975,0.0,4.0
1787080981,kamailio,96976,0.0,0.7
1787080981,kamailio,96977,0.0,0.3
1787080981,kamailio,96978,0.0,0.3
1787080981,kamailio,96979,0.0,0.8
1787080981,kamailio,96980,0.0,0.4
1787080981,gateway,97174,75.5,175.3
1787080983,conversation,1318,175.7,1070.8
1787080983,conversation,13782,217.3,1050.6
1787080983,freeswitch,23175,37.3,111.7
1787080983,kamailio,96972,0.1,16.2
1787080983,kamailio,96974,0.0,3.6
1787080983,kamailio,96975,0.0,4.0
1787080983,kamailio,96976,0.0,0.7
1787080983,kamailio,96977,0.0,0.3
1787080983,kamailio,96978,0.0,0.3
1787080983,kamailio,96979,0.0,0.8
1787080983,kamailio,96980,0.0,0.4
1787080983,gateway,97174,85.0,177.0
1787080985,conversation,1318,0.8,1070.8
1787080985,conversation,13782,24.2,1050.6
1787080985,freeswitch,23175,25.1,111.9
1787080985,kamailio,96972,0.0,16.3
1787080985,kamailio,96974,0.0,3.6
1787080985,kamailio,96975,0.0,4.0
1787080985,kamailio,96976,0.0,0.7
1787080985,kamailio,96977,0.0,0.3
1787080985,kamailio,96978,0.0,0.3
1787080985,kamailio,96979,0.0,0.8
1787080985,kamailio,96980,0.0,0.4
1787080985,gateway,97174,63.9,176.8
1787080987,conversation,1318,0.0,1070.8
1787080987,conversation,13782,0.0,1050.6
1787080987,freeswitch,23175,18.3,112.0
1787080987,kamailio,96972,0.0,16.3
1787080987,kamailio,96974,0.0,3.6
1787080987,kamailio,96975,0.0,4.2
1787080987,kamailio,96976,0.0,0.7
1787080987,kamailio,96977,0.0,0.3
1787080987,kamailio,96978,0.0,0.3
1787080987,kamailio,96979,0.0,0.8
1787080987,kamailio,96980,0.0,0.4
1787080987,gateway,97174,76.5,176.4
1787080989,conversation,1318,0.1,1070.8
1787080989,conversation,13782,0.1,1050.6
1787080989,freeswitch,23175,12.4,111.6
1787080989,kamailio,96972,0.2,16.4
1787080989,kamailio,96974,0.0,3.6
1787080989,kamailio,96975,0.0,4.2
1787080989,kamailio,96976,0.0,0.7
1787080989,kamailio,96977,0.0,0.3
1787080989,kamailio,96978,0.0,0.3
1787080989,kamailio,96979,0.0,0.8
1787080989,kamailio,96980,0.0,0.4
1787080989,gateway,97174,70.7,175.9
1787080991,conversation,1318,0.1,1070.8
1787080991,conversation,13782,0.5,1050.6
1787080991,freeswitch,23175,14.3,111.3
1787080991,kamailio,96972,0.3,16.5
1787080991,kamailio,96974,0.0,3.6
1787080991,kamailio,96975,0.0,4.2
1787080991,kamailio,96976,0.0,0.7
1787080991,kamailio,96977,0.0,0.3
1787080991,kamailio,96978,0.0,0.3
1787080991,kamailio,96979,0.0,0.8
1787080991,kamailio,96980,0.0,0.4
1787080991,gateway,97174,73.9,175.6
1787080994,conversation,1318,0.0,1070.8
1787080994,conversation,13782,0.3,1050.6
1787080994,freeswitch,23175,15.6,111.0
1787080994,kamailio,96972,0.2,16.5
1787080994,kamailio,96974,0.0,3.7
1787080994,kamailio,96975,0.0,4.3
1787080994,kamailio,96976,0.0,0.7
1787080994,kamailio,96977,0.0,0.3
1787080994,kamailio,96978,0.0,0.3
1787080994,kamailio,96979,0.0,0.8
1787080994,kamailio,96980,0.0,0.4
1787080994,gateway,97174,61.7,175.2
1787080996,conversation,1318,0.2,1070.8
1787080996,conversation,13782,0.1,1050.6
1787080996,freeswitch,23175,17.0,110.6
1787080996,kamailio,96972,0.2,16.5
1787080996,kamailio,96974,0.0,3.7
1787080996,kamailio,96975,0.0,4.4
1787080996,kamailio,96976,0.0,0.7
1787080996,kamailio,96977,0.0,0.3
1787080996,kamailio,96978,0.0,0.3
1787080996,kamailio,96979,0.0,0.8
1787080996,kamailio,96980,0.0,0.4
1787080996,gateway,97174,62.9,174.8
1787080998,conversation,1318,0.1,1070.8
1787080998,conversation,13782,0.0,1050.6
1787080998,freeswitch,23175,17.9,110.1
1787080998,kamailio,96972,0.1,16.6
1787080998,kamailio,96974,0.0,3.7
1787080998,kamailio,96975,0.0,4.4
1787080998,kamailio,96976,0.0,0.7
1787080998,kamailio,96977,0.0,0.3
1787080998,kamailio,96978,0.0,0.3
1787080998,kamailio,96979,0.0,0.8
1787080998,kamailio,96980,0.0,0.4
1787080998,gateway,97174,63.8,174.5
1787081000,conversation,1318,0.3,1070.8
1787081000,conversation,13782,0.1,1050.6
1787081000,freeswitch,23175,16.5,109.8
1787081000,kamailio,96972,0.1,16.7
1787081000,kamailio,96974,0.0,3.7
1787081000,kamailio,96975,0.0,4.5
1787081000,kamailio,96976,0.0,0.7
1787081000,kamailio,96977,0.0,0.3
1787081000,kamailio,96978,0.0,0.3
1787081000,kamailio,96979,0.0,0.8
1787081000,kamailio,96980,0.0,0.4
1787081000,gateway,97174,51.4,174.1
1787081002,conversation,1318,0.0,1070.8
1787081002,conversation,13782,0.2,1050.6
1787081002,freeswitch,23175,17.4,109.4
1787081002,kamailio,96972,0.1,16.8
1787081002,kamailio,96974,0.0,3.7
1787081002,kamailio,96975,0.0,4.5
1787081002,kamailio,96976,0.0,0.7
1787081002,kamailio,96977,0.0,0.3
1787081002,kamailio,96978,0.0,0.3
1787081002,kamailio,96979,0.0,0.8
1787081002,kamailio,96980,0.0,0.4
1787081002,gateway,97174,48.0,173.7
1787081004,conversation,1318,0.1,1070.8
1787081004,conversation,13782,0.3,1050.6
1787081004,freeswitch,23175,12.6,109.0
1787081004,kamailio,96972,0.2,16.8
1787081004,kamailio,96974,0.0,3.7
1787081004,kamailio,96975,0.0,4.6
1787081004,kamailio,96976,0.0,0.7
1787081004,kamailio,96977,0.0,0.3
1787081004,kamailio,96978,0.0,0.3
1787081004,kamailio,96979,0.0,0.8
1787081004,kamailio,96980,0.0,0.4
1787081004,gateway,97174,28.6,173.3
1787081006,conversation,1318,0.0,1070.8
1787081006,conversation,13782,0.0,1050.6
1787081006,freeswitch,23175,10.0,108.6
1787081006,kamailio,96972,0.0,16.8
1787081006,kamailio,96974,0.0,3.7
1787081006,kamailio,96975,0.0,4.7
1787081006,kamailio,96976,0.0,0.7
1787081006,kamailio,96977,0.0,0.3
1787081006,kamailio,96978,0.0,0.3
1787081006,kamailio,96979,0.0,0.8
1787081006,kamailio,96980,0.0,0.4
1787081006,gateway,97174,29.3,173.2
